trial,phase_distance,phase_0,phase_1,phase_2,phase_3
247,2.9427278640711396,2.2507908835271524e-06,0.32205111580107426,0.4260707439135155,0.9189755548594023
248,2.784621938675069,2.2507908835271524e-06,0.1279508294743802,0.8846189738613991,0.9408413672622777
249,2.0711475519037092,2.2507908835271524e-06,0.4251243272818742,0.3688048557314647,0.36112756784084893
250,2.041987623577547,2.2507908835271524e-06,0.2471993720237473,0.804841354415617,0.351411967706389
251,1.658653023498737,2.2507908835271524e-06,0.46911825781398414,0.2371738136327777,0.6548815228871332
252,0.7271032147389401,2.2507908835271524e-06,0.600484231867751,0.9835850337257349,0.4417418407519579
253,1.1295695717220406,2.2507908835271524e-06,0.6544858693788004,0.09895221151794327,0.471864510272147
254,3.0511407700379345,2.2507883846461094e-06,0.7749661806772655,0.5375927537412336,0.8382052599293923
255,2.682698786617485,2.2507908835271524e-06,0.9785600210102885,0.6482697074947753,0.5235748432024431
256,2.1008747592580317,2.2507908835271524e-06,0.5493725299891972,0.7136842699217343,0.7393128688173632
257,2.017389073046301,2.2507908835271524e-06,0.6174450050669879,0.24453163565364802,0.7194369739037174
258,1.8952435597926691,2.2507921329666335e-06,0.3383358705707277,0.27447521842841266,0.40589647550381325
259,1.5005163228538627,2.2507896340869776e-06,0.39536461396844763,0.7740654256860494,0.5590152830124386
260,2.7545719837700546,2.2507896340869776e-06,0.9718061370492274,0.07229817567436156,0.8752164377014846
261,2.9083892591277913,2.2507908835271524e-06,0.8623414495508662,0.7993103761209917,0.9231149299893487
262,2.768900002663123,2.2507908835271524e-06,0.966861770581737,0.26039851455112356,0.28371999414564514
263,0.9060203002071028,2.2507908835271524e-06,0.4454317405940166,0.9302972534655553,0.3830961231163641
264,2.543013611257842,2.2507883846461094e-06,0.4049790269229588,0.25965359107570296,0.9972203926588289
265,2.5294506981133567,2.2507908835271524e-06,0.6190630981048982,0.6576838506711103,0.1872749955688977
266,2.51161138588701,2.2507908835271524e-06,0.6617617410744308,0.5225844877354936,0.6999350910524105
267,2.572394718052013,2.2507908835271524e-06,0.13968880522245491,0.35311319565187366,0.4417726502196708
268,3.0949186355883858,2.2507908835271524e-06,0.8373002650863872,0.6684021931626489,0.8917070953132628
269,2.6212091583462467,2.2507908835271524e-06,0.8770903290066825,0.1717514849220292,0.7806055173154607
270,2.555548346061006,2.2507896340869776e-06,0.3482192694701289,0.22541412008503803,0.9898684521669135
271,1.471345325442592,2.2507908835271524e-06,0.3432627235117605,0.8979513216155763,0.3452083110679701
272,1.917702751995046,2.2507883846461094e-06,0.20370656475387536,0.03234797836143345,0.6723832425074058
273,2.858496175795455,2.2507908835271524e-06,0.7672041668186504,0.24713902374894234,0.014954723783948323
274,0.8631562818128841,2.2507908835271524e-06,0.5002886764193464,0.07409571351442377,0.6188465348247436
275,2.387630220747677,2.2507908835271524e-06,0.4524819153732505,0.23098695217248463,0.9381048454403664
276,1.9273674721818637,2.2507896340869776e-06,0.5907926226478445,0.6469178737887367,0.5701894802146947
277,2.188409135677661,2.2507896340869776e-06,0.5488948498470804,0.154560239664485,0.932775071898889
